vehicle_id,vehicle_type,distance_km,avg_speed_kmph,load_kg,traffic_index,road_gradient,weather,fuel_consumed_l
TS11-AC-4100,van,58.0,84.5,941,0.754,0.0505,rain,24.71
TS11-SD-4537,truck,19.8,77.6,2883,0.212,0.0286,clear,9.8
TS11-FO-5175,truck,47.7,53.0,2652,0.833,0.0937,rain,33.82
TS10-TV-2074,truck,49.4,26.2,7947,0.614,0.024,rain,42.25
TS09-RK-7005,truck,31.0,82.4,1633,0.069,0.0194,clear,14.85
TS10-JC-9732,ev_van,8.0,24.7,2108,0.863,0.0725,fog,1.67
TS11-XH-3845,bus,47.8,35.0,3278,0.056,0.0226,rain,29.54
TS08-AE-3774,truck,26.2,22.3,7068,0.029,0.0335,clear,17.04
TS11-FN-5924,van,14.9,50.1,2949,0.834,0.0667,clear,6.74
TS08-XC-8832,bus,38.7,64.2,5774,0.013,0.0316,clear,23.11
TS10-HT-4856,truck,27.9,80.7,6863,0.088,0.0187,clear,15.66
TS11-AA-5896,truck,8.0,50.3,3426,0.017,-0.0182,clear,2.74
TS11-BU-9446,van,59.1,92.6,960,0.88,0.0833,clear,32.22
TS09-WT-2927,van,16.9,61.5,1095,0.045,0.0432,rain,4.47
TS11-SA-6111,truck,32.1,62.2,5294,0.373,0.0822,clear,20.97
TS10-UU-5280,ev_van,41.0,26.5,986,0.217,0.0541,clear,4.87
TS08-EC-6757,ev_van,9.6,27.8,1200,0.342,0.0041,fog,1.06
TS11-CS-6260,van,45.1,59.9,423,0.291,0.0236,clear,10.47
TS07-FH-7163,truck,40.0,71.8,6214,0.888,0.0301,clear,27.93
TS08-VJ-1985,truck,31.1,29.0,1069,0.769,0.0688,fog,21.02
TS07-KK-7600,ev_van,33.1,52.2,975,0.885,0.0458,clear,3.79
TS09-EF-6098,truck,57.4,41.6,4805,0.72,0.0564,clear,38.48
TS08-RX-4192,van,54.9,48.4,1687,0.33,0.0704,clear,18.61
TS09-VF-5595,van,9.4,30.4,2701,0.186,0.0129,rain,3.65
TS08-QT-2267,truck,24.0,23.7,5338,0.53,0.0858,rain,22.08
TS07-AA-1456,van,32.5,38.6,2409,0.357,0.0344,rain,12.68
TS10-XK-8942,ev_van,55.4,84.1,898,0.643,0.0593,clear,7.86
TS10-UT-2796,van,49.5,78.8,570,0.039,0.0062,fog,12.64
TS09-NQ-8164,bus,25.0,20.4,4511,0.713,0.008,clear,21.74
TS07-RV-2039,ev_van,53.5,19.3,553,0.3,0.0682,rain,7.9
TS09-XA-2445,bus,24.6,52.9,5038,0.462,0.022,clear,15.52
TS11-ES-9108,van,18.5,35.0,2840,0.979,0.0851,clear,10.62
TS09-ML-4355,van,37.8,80.3,992,0.216,0.0598,fog,13.01
TS08-OX-9831,van,23.3,52.4,2331,0.118,0.0599,rain,8.2
TS11-DH-7811,truck,38.5,82.8,3611,0.21,0.0256,clear,21.6
TS09-II-2053,truck,26.4,21.0,2532,0.352,0.0883,rain,21.26
TS08-KK-5938,truck,48.4,92.5,3563,0.536,0.0934,clear,44.4
TS08-FX-4647,bus,57.4,75.7,3951,0.98,0.011,clear,44.93
TS08-QO-6187,bus,18.4,72.7,5931,0.87,0.0417,clear,17.56
TS08-SE-8526,van,32.1,90.0,1040,0.715,0.0888,clear,16.26
TS09-KK-4806,bus,44.3,51.0,4294,0.721,-0.0078,clear,26.77
TS10-MD-6096,van,12.0,24.4,1138,0.284,0.0157,rain,4.28
TS08-CV-3813,ev_van,48.4,53.2,778,0.928,0.0945,rain,7.27
TS09-EI-4472,truck,36.2,79.7,5128,0.54,0.0382,clear,23.91
TS07-ZI-6243,van,11.5,83.3,2332,0.163,0.0942,clear,5.38
TS09-LP-6092,van,52.5,52.5,2209,0.95,0.0256,clear,20.53
TS07-RC-4914,bus,27.3,72.8,5667,0.507,0.0433,fog,23.54
TS08-LB-7311,truck,13.1,32.5,1037,0.156,0.0345,rain,6.18
TS09-BA-5860,van,14.1,31.1,1714,0.735,0.0349,fog,6.02
TS10-OS-7810,ev_van,47.8,60.7,869,0.234,0.0901,rain,5.5
TS11-ZX-8160,van,56.3,47.0,2487,0.188,0.0634,rain,21.67
TS09-NQ-2524,ev_van,24.6,25.4,343,0.268,0.0935,clear,2.99
TS10-PN-8507,ev_van,7.5,75.2,604,0.578,0.0195,fog,0.78
TS10-YZ-8426,bus,8.7,56.2,4678,0.293,0.0993,rain,6.77
TS08-EH-7412,van,40.3,55.2,1193,0.041,0.0649,clear,11.41
TS11-WR-7128,bus,24.1,27.7,4154,0.387,-0.0042,clear,16.49
TS11-RD-5500,ev_van,27.3,32.0,2497,0.234,0.0296,clear,3.31
TS08-QQ-3649,truck,22.2,69.5,3787,0.511,0.0098,clear,11.22
TS08-CH-8448,bus,29.5,82.7,3291,0.46,0.0083,fog,20.95
TS10-YY-8710,ev_van,39.7,26.7,2443,0.078,0.0915,clear,6.45
TS07-IB-1841,truck,33.8,79.4,6022,0.245,0.0952,clear,25.06
TS08-HA-8584,van,12.4,77.4,751,0.281,-0.0183,clear,3.07
TS09-RQ-9699,bus,31.0,79.6,4865,0.485,-0.0034,clear,21.37
TS07-II-5962,ev_van,29.3,60.3,1386,0.822,0.0133,rain,3.46
TS09-UO-3105,ev_van,34.1,41.2,2011,0.219,0.0817,clear,4.52
TS09-ZP-6330,truck,9.3,76.0,4869,0.158,0.0533,clear,5.53
TS07-AF-1226,van,11.8,51.8,837,0.001,0.0479,fog,2.92
TS09-WL-6806,truck,33.2,30.4,6553,0.607,0.0518,clear,26.37
TS11-TQ-8055,van,18.7,45.4,206,0.326,0.0941,clear,5.48
TS08-KK-8186,van,38.9,50.0,2686,0.67,0.0131,clear,13.01
TS09-YE-2549,van,24.2,53.9,2492,0.69,-0.0052,clear,7.92
TS10-TR-3769,truck,15.6,86.5,7767,0.045,0.0529,clear,11.32
TS07-IM-4714,truck,40.4,46.1,477,0.418,0.0963,rain,21.68
TS11-WU-1198,van,25.5,35.6,1425,0.968,0.0652,clear,10.76
TS07-LQ-7119,van,12.0,91.9,674,0.275,0.0871,fog,5.3
TS08-CI-8129,bus,49.1,32.1,2369,0.53,0.0875,clear,39.07
TS11-YP-1818,truck,27.6,12.9,3006,0.538,0.0063,clear,19.97
TS11-DG-9765,truck,55.2,82.5,4861,0.261,0.0623,rain,39.95
TS09-FN-1710,ev_van,14.0,91.2,1206,0.779,0.0835,rain,2.89
TS08-YH-9032,truck,53.0,68.6,7731,0.004,-0.0078,fog,25.53
TS09-RS-5962,bus,49.5,45.8,1811,0.227,0.0582,clear,29.09
TS07-XM-6899,ev_van,8.9,57.1,1163,0.593,0.0126,clear,0.85
TS09-RJ-8592,truck,33.3,81.1,5665,0.917,0.0786,fog,31.68
TS08-QP-5532,van,40.3,85.5,974,0.01,0.0068,clear,10.6
TS07-KB-5527,truck,31.2,20.5,5846,0.601,0.0248,rain,26.79
TS10-NT-4247,ev_van,25.2,84.0,1830,0.003,0.0612,clear,3.33
TS08-LF-8216,van,56.8,63.2,2194,0.623,0.0467,clear,22.21
TS11-KU-1230,ev_van,42.9,14.7,1753,0.412,-0.0056,fog,6.27
TS07-HK-3085,truck,58.1,21.0,6576,0.434,0.007,fog,40.83
TS09-UL-5043,bus,51.2,15.8,5971,0.968,0.0863,fog,79.3
TS07-HU-8295,van,49.6,90.7,355,0.682,0.0987,rain,25.21
TS07-AV-2568,truck,44.4,47.4,4078,0.196,0.0633,clear,23.83
TS09-VU-5955,truck,39.8,71.4,6542,0.997,-0.0188,clear,24.04
TS08-US-8542,truck,53.6,12.1,200,0.257,0.0692,clear,35.51
TS09-YU-1570,ev_van,38.0,77.8,1454,0.686,0.0571,rain,6.29
TS08-UD-7378,van,7.3,52.0,2047,0.68,0.0294,rain,2.85
TS08-FO-9384,van,36.2,88.7,737,0.85,0.0074,rain,15.57
TS11-KA-8987,van,8.9,55.2,1322,0.399,-0.0001,clear,2.27
TS11-PQ-5740,bus,57.1,77.5,4779,0.696,-0.01,clear,39.24
TS07-ED-9228,bus,39.9,64.2,587,0.626,0.0567,rain,26.32
TS07-OJ-1054,bus,34.7,55.2,982,0.436,0.0205,fog,18.66
TS11-AW-7997,van,14.3,90.7,2491,0.916,0.0422,clear,7.99
TS10-EW-6388,truck,32.4,53.1,6512,0.252,0.043,clear,17.59
TS09-RI-3514,ev_van,22.5,86.1,1558,0.224,0.0529,fog,3.11
TS08-OP-3162,van,41.5,15.0,1365,0.63,0.0513,rain,23.0
TS08-YN-8740,truck,37.5,66.6,1024,0.19,0.0423,rain,17.63
TS08-HH-5758,van,31.5,87.7,2472,0.83,-0.0014,fog,15.0
TS10-NH-9639,truck,17.4,86.6,2086,0.34,-0.0168,rain,8.81
TS09-KA-6059,ev_van,33.0,52.3,2300,0.421,0.0491,rain,4.19
TS10-YF-2465,ev_van,29.3,51.2,1984,0.682,0.0308,rain,3.8
TS11-OA-1950,ev_van,51.5,79.3,386,0.885,0.0292,clear,6.4
TS09-QG-4290,truck,54.0,39.8,5157,0.69,0.0316,clear,34.31
TS10-ZM-4738,truck,46.3,89.8,7381,0.094,-0.0064,clear,28.89
TS08-DB-8505,truck,21.2,32.8,7058,0.338,0.0015,rain,13.02
TS07-VG-7253,truck,5.2,18.2,4984,0.75,0.0595,clear,4.73
TS11-TS-3382,truck,55.7,76.1,1541,0.908,0.0417,fog,35.86
TS09-QL-1342,truck,59.5,45.6,5506,0.634,0.0532,clear,38.76
TS11-FZ-9389,ev_van,10.2,41.5,1732,0.596,-0.0045,rain,1.22
TS07-TQ-3075,truck,42.1,38.6,4792,0.379,0.0777,clear,26.67
TS11-CG-9539,truck,27.2,93.4,2273,0.478,0.0247,clear,17.87
TS10-CD-3313,van,11.5,59.4,2721,0.432,0.0536,clear,4.29
TS07-EO-1067,van,59.9,94.3,1607,0.055,0.0359,rain,23.82
TS08-IZ-9766,van,56.2,40.5,1032,0.022,0.0362,clear,14.97
TS11-IN-5538,van,59.0,46.4,915,0.617,0.0734,clear,21.76
TS11-TX-5959,ev_van,11.2,29.6,846,0.51,-0.0068,fog,1.2
TS11-TT-6954,van,31.0,47.7,1491,0.245,-0.011,rain,8.17
TS08-PJ-6846,bus,54.1,17.1,1539,0.893,-0.0079,rain,47.31
TS08-UO-7391,van,41.5,12.0,1649,0.207,0.0994,rain,24.77
TS08-UU-2310,bus,27.8,49.6,1314,0.7,0.0913,rain,21.62
TS08-RW-7632,truck,32.5,73.9,2313,0.788,0.0641,clear,21.12
TS09-HX-8870,bus,5.2,48.3,894,0.84,0.0337,clear,3.13
TS11-HL-3194,truck,37.9,55.0,2988,0.84,-0.0098,clear,17.79
TS11-WE-3222,van,52.0,49.0,1337,0.794,0.0785,clear,21.15
TS09-KL-4310,truck,3.2,55.7,3349,0.458,0.0027,clear,1.37
TS10-XX-5096,truck,12.1,76.4,5854,0.624,0.0127,fog,8.07
TS11-SF-8145,truck,32.5,78.7,3970,0.858,0.0809,rain,27.45
TS08-QS-9492,van,35.0,81.6,2140,0.42,0.0109,clear,13.05
TS11-UN-4601,truck,22.6,29.6,458,0.671,0.0813,rain,16.62
TS09-YF-5720,van,4.6,50.0,1422,0.16,0.0743,clear,1.47
TS10-AQ-3339,ev_van,45.4,81.0,407,0.565,0.0805,clear,6.08
TS08-QA-2411,truck,16.8,90.2,3804,0.141,0.0609,clear,11.62
TS09-PC-4254,van,39.7,57.1,1923,0.66,0.0223,rain,13.41
TS08-NH-1016,truck,34.9,52.9,6415,0.377,0.0584,rain,22.8
TS09-WP-4256,truck,27.6,75.5,4492,0.228,0.0795,clear,17.59
TS09-DG-4940,van,36.6,94.3,1263,0.361,0.0699,rain,17.57
TS09-MZ-6735,ev_van,42.6,47.4,808,0.701,0.0834,rain,5.67
TS07-NP-1391,truck,35.6,25.7,7668,0.908,0.098,clear,38.86
TS08-WJ-5108,van,34.8,81.2,755,0.011,0.0628,rain,11.12
TS08-CI-7954,truck,27.9,71.0,531,0.168,0.0914,clear,13.28
TS11-RV-6844,van,27.5,24.0,552,0.706,0.0126,clear,10.03
TS10-LB-4694,van,31.0,38.9,2993,0.569,0.0968,clear,14.02
TS11-NT-1455,van,28.8,57.9,2737,0.319,0.0892,clear,11.84
TS08-HJ-9890,van,28.0,72.7,1097,0.652,-0.0151,rain,8.86
TS09-RQ-4769,truck,15.0,76.8,230,0.867,0.0509,clear,8.72
TS11-FA-7706,van,44.3,24.9,2348,0.258,0.0404,clear,19.07
TS10-GW-2461,van,10.6,30.0,1042,0.486,0.0779,clear,4.2
TS08-EE-7562,van,54.8,73.8,262,0.021,-0.0048,rain,11.84
TS10-QW-1628,truck,38.6,21.6,3762,0.946,0.0433,clear,31.92
TS10-CY-6703,bus,5.8,53.3,2660,0.802,0.0402,rain,4.19
TS10-OJ-7173,bus,40.6,57.3,2298,0.505,0.0275,clear,22.7
TS11-EW-7538,truck,23.6,40.2,5296,0.992,0.0991,clear,20.17
TS07-YE-6408,truck,56.0,78.1,5863,0.22,0.0447,clear,33.68
TS07-FQ-7115,bus,56.4,16.6,3443,0.744,0.0296,fog,55.99
TS10-IV-1443,van,51.2,76.5,239,0.77,0.0828,clear,18.9
TS11-HQ-9149,truck,35.4,65.6,375,0.831,-0.0033,clear,15.42
TS08-KV-8781,van,55.4,54.1,2669,0.685,0.0145,clear,19.35
TS08-NI-5652,bus,40.0,84.4,1281,0.191,0.0135,clear,21.5
TS08-AY-6733,van,52.9,28.8,1315,0.091,0.092,clear,19.29
TS09-CB-5308,bus,12.1,78.5,800,0.18,0.0856,clear,7.69
TS10-GT-4531,bus,54.5,27.6,1530,0.858,0.0528,rain,48.74
TS07-NE-1130,van,40.7,94.2,1559,0.402,0.0184,fog,18.35
TS07-HN-9905,ev_van,20.3,14.7,742,0.546,0.0362,clear,2.99
TS08-BE-3874,bus,59.9,57.9,4023,0.025,0.0485,clear,34.43
TS08-IZ-4414,bus,42.2,25.9,2330,0.491,0.0448,clear,31.79
TS10-RD-3229,van,54.8,45.9,2408,0.409,0.0107,fog,18.62
TS09-LA-6803,van,3.3,24.3,1885,0.535,-0.0043,clear,1.24
TS08-IP-9538,truck,34.5,28.1,2181,0.375,0.0889,clear,22.18
TS11-ZK-2076,bus,43.6,17.1,4889,0.075,0.0569,rain,40.76
TS08-IH-2871,bus,3.8,12.7,5606,0.044,-0.0026,clear,3.15
TS07-ER-5418,ev_van,46.5,71.7,476,0.95,0.0988,clear,6.62
TS07-OV-4830,bus,40.1,49.6,4084,0.604,0.0294,fog,29.21
TS08-HJ-3507,bus,18.7,15.8,3859,0.643,0.068,clear,20.04
TS11-ZI-9312,ev_van,42.3,89.9,1740,0.915,0.0012,clear,6.55
TS11-BM-6908,bus,10.5,67.2,381,0.551,0.0919,rain,7.0
TS09-LM-7198,truck,50.0,33.9,419,0.616,-0.0105,clear,21.76
TS08-PG-9002,truck,52.4,48.4,2500,0.523,0.0947,clear,30.79
TS07-BA-4146,truck,30.7,52.6,826,0.176,0.0673,rain,14.11
TS10-ZL-2640,truck,31.9,59.3,3055,0.312,0.0073,rain,15.38
TS08-DM-7560,bus,25.9,83.2,5260,0.884,0.0017,rain,25.04
TS07-UF-7049,van,22.7,61.0,1192,0.444,0.0805,clear,8.01
TS11-UR-7242,van,52.8,93.2,1300,0.204,-0.0152,clear,16.43
TS07-DJ-6473,truck,20.4,72.3,2287,0.828,-0.0063,fog,10.11
TS10-UI-8788,van,26.0,94.0,1380,0.087,0.0607,rain,12.03
TS09-GT-2146,truck,20.1,57.7,6421,0.64,-0.0107,clear,9.74
TS09-UU-3308,ev_van,40.4,68.3,2111,0.7,0.0449,rain,5.99
TS07-AC-8426,truck,49.4,73.2,3484,0.304,0.0489,clear,26.31
TS10-NO-3939,van,12.4,74.6,1311,0.167,-0.0179,fog,3.09
TS07-AR-1317,truck,17.5,14.0,1722,0.448,0.0253,rain,12.34
TS07-UP-5406,van,8.9,22.6,2932,0.755,-0.0166,fog,3.99
TS08-DM-4226,bus,12.1,30.9,2004,0.887,0.096,clear,10.83
TS09-EG-2015,van,26.2,34.5,1159,0.815,0.0058,rain,9.64
TS09-HF-5945,truck,47.2,87.1,3553,0.11,0.0628,clear,30.7
TS09-FS-4092,ev_van,33.9,72.0,385,0.223,0.0609,clear,3.09
TS08-MD-4779,bus,6.0,23.9,2106,0.617,0.0727,clear,5.28
TS09-DO-1349,van,38.6,47.4,2806,0.71,0.0202,fog,15.79
TS10-AE-4151,van,48.3,32.2,408,0.009,0.0021,rain,11.89
TS10-SM-2181,ev_van,25.4,80.9,753,0.143,0.0437,clear,2.62
TS08-UC-7440,truck,17.0,88.2,1898,0.094,0.0633,clear,9.74
TS08-AS-1240,truck,46.5,25.6,2034,0.341,0.0706,clear,29.96
TS08-FP-1505,truck,4.4,46.6,7646,0.681,-0.0141,clear,2.48
TS07-NZ-1356,truck,49.5,91.1,5727,0.943,0.0703,clear,48.28
TS09-UH-5436,van,48.8,66.5,2775,0.09,-0.0065,rain,14.52
TS11-SH-7755,ev_van,53.6,84.1,2173,0.506,0.043,clear,8.34
TS10-NL-9327,ev_van,8.1,41.7,1637,0.372,0.0466,clear,0.91
TS11-ZR-4232,bus,9.1,29.4,3447,0.398,-0.0048,clear,5.63
TS07-DY-4268,van,52.7,69.4,1625,0.068,0.0957,clear,18.52
TS07-FA-5778,ev_van,30.1,23.4,1786,0.288,0.0566,clear,4.3
TS09-JT-5323,ev_van,25.4,81.7,1814,0.252,0.0069,rain,3.14
TS11-TB-3465,truck,35.7,74.7,4876,0.718,-0.0139,clear,18.92
TS10-NT-4016,bus,6.3,37.3,2804,0.642,0.073,clear,4.77
TS07-UU-6755,van,39.7,53.4,2091,0.636,0.081,clear,16.73
TS09-AS-6939,truck,56.9,78.3,1422,0.519,-0.0091,clear,26.6
TS10-ET-7519,bus,41.5,89.6,3399,0.342,0.0109,rain,31.78
TS11-OT-4612,ev_van,29.5,41.2,1394,0.244,0.0571,rain,3.62
TS10-SU-8708,ev_van,57.8,77.6,1430,0.011,0.0303,rain,6.26
TS07-UU-5907,ev_van,42.2,28.1,1375,0.148,0.0211,clear,4.24
TS09-SL-4724,van,6.2,87.0,2301,0.22,0.0309,clear,2.38
TS11-UF-8460,truck,41.2,69.0,6108,0.976,0.0406,clear,30.8
TS08-DW-3142,truck,6.4,24.7,2771,0.97,0.0022,rain,4.28
TS08-HM-2494,bus,20.5,73.4,2234,0.768,0.0266,clear,13.7
TS07-KF-2737,van,38.1,72.1,246,0.61,-0.0116,rain,10.17
TS11-PA-1914,bus,15.3,73.6,857,0.669,-0.0193,fog,8.09
TS11-HD-6989,van,5.2,40.6,935,0.601,0.097,rain,2.2
TS11-KT-4792,bus,38.2,73.4,4641,0.647,-0.0134,clear,26.13
TS07-UX-9859,van,19.3,80.6,2434,0.219,-0.0148,rain,6.36
TS07-OQ-1711,truck,33.4,40.8,2135,0.977,0.0868,clear,23.43
TS11-CG-9715,truck,17.9,29.3,6984,0.757,0.0971,fog,18.31
TS09-RM-7771,truck,42.1,85.7,3130,0.234,0.0813,clear,28.98
TS07-RB-2616,truck,54.1,63.5,6425,0.514,-0.0033,rain,31.46
TS09-LD-8181,ev_van,7.9,50.2,1274,0.789,0.0567,clear,0.98
TS08-WA-3135,bus,47.8,85.0,4333,0.911,0.0636,rain,56.32
TS08-PK-2413,truck,11.9,23.3,2979,0.384,0.0726,clear,8.11
TS09-YD-3269,van,21.8,79.3,398,0.484,-0.0065,clear,5.83
TS09-SD-3079,van,23.4,52.7,911,0.31,0.0269,clear,6.23
TS08-QC-6932,truck,14.8,15.5,5637,0.377,0.0131,clear,11.17
TS09-IW-8368,truck,7.3,92.7,7360,0.228,0.0585,clear,6.31
TS11-XG-8694,truck,46.8,76.6,5101,0.03,0.0212,fog,24.43
TS07-IO-7698,van,48.2,29.8,2353,0.416,0.0411,clear,19.83
TS09-OJ-6333,truck,59.8,88.7,310,0.471,0.0552,rain,39.82
TS09-MP-6401,truck,56.3,89.6,6128,0.78,0.0839,clear,61.05
TS08-DH-4679,truck,27.8,78.4,6717,0.523,0.0905,rain,25.69
TS07-EY-3520,van,10.6,22.6,1355,0.326,0.0632,fog,4.69
TS10-DZ-2912,truck,3.6,27.5,4052,0.463,-0.0012,clear,1.91
TS08-UF-5947,van,33.3,74.6,347,0.796,0.0867,fog,13.24
TS10-AA-8095,truck,52.1,87.8,1562,0.481,0.0045,rain,30.05
TS08-XY-8922,van,18.3,29.8,358,0.555,-0.0136,clear,5.04
TS11-VJ-9928,bus,14.3,50.2,4442,0.173,0.0325,clear,8.17
TS08-PA-9662,bus,28.0,24.8,4839,0.008,0.0622,fog,23.49
TS09-YJ-3818,truck,53.9,51.7,1048,0.93,-0.0021,fog,25.62
TS09-WO-8131,van,28.7,65.3,2780,0.268,0.0159,clear,9.4
TS08-UT-9065,ev_van,44.2,13.5,2131,0.348,-0.0104,clear,6.32
TS07-JC-4600,truck,29.4,65.4,4695,0.115,0.0542,clear,14.8
TS10-QT-7639,truck,24.3,65.1,7831,0.513,0.065,clear,16.85
TS11-WP-8881,ev_van,28.1,49.8,2230,0.737,0.0424,clear,3.9
TS07-SN-9611,bus,46.8,86.3,1491,0.686,0.0333,fog,37.02
TS09-ES-9552,truck,46.0,23.2,7641,0.856,0.0817,fog,49.63
TS07-BR-6000,truck,27.6,16.3,3655,0.287,0.0303,clear,18.79
TS09-CO-6111,van,18.3,53.2,634,0.315,0.033,clear,5.2
TS11-KJ-1734,van,10.9,56.2,760,0.966,0.0493,clear,3.78
TS09-QH-7580,van,3.1,34.1,2116,0.457,0.0645,fog,1.43
TS11-EO-7249,ev_van,9.5,91.8,2471,0.835,0.0732,rain,2.12
TS07-EK-2236,bus,12.4,33.1,2783,0.612,-0.0151,fog,7.63
TS08-DX-6391,truck,42.3,34.4,4670,0.181,0.0821,rain,29.5
TS08-UA-6371,bus,49.6,79.3,1941,0.957,0.0342,clear,38.63
TS10-VF-6322,bus,45.0,88.6,5104,0.324,0.0887,clear,45.75
TS10-UE-9787,truck,44.2,56.5,1098,0.642,0.0444,rain,23.23
TS08-KE-2349,truck,59.7,13.6,4742,0.255,0.0371,rain,50.04
TS08-DT-6376,bus,57.9,41.5,3600,0.576,0.0034,rain,40.76
TS08-OP-2657,van,18.3,30.6,203,0.541,0.0364,rain,6.37
TS08-WA-9609,truck,11.3,54.4,7536,0.261,0.0392,clear,6.35
TS11-GI-2861,bus,11.7,68.7,5851,0.989,0.0873,clear,12.46
TS09-FU-4486,van,54.0,44.6,1509,0.141,0.0865,fog,18.75
TS11-WK-6363,van,8.8,56.6,2232,0.443,0.0384,clear,2.93
TS07-BN-5256,van,22.4,75.1,2576,0.031,0.0841,clear,8.71
TS08-CV-4655,van,33.2,32.4,527,0.683,0.0825,rain,13.96
TS09-KM-6834,van,38.0,28.3,437,0.462,0.0938,clear,14.26
TS10-OE-8871,truck,37.0,78.9,5577,0.56,0.0234,rain,26.58
TS08-AB-7965,bus,47.8,15.1,3445,0.699,0.0055,clear,43.29
TS08-AV-3738,van,35.6,24.5,2102,0.764,0.0933,rain,21.63
TS11-WB-7213,truck,51.5,13.0,4662,0.966,0.0502,fog,55.44
TS10-EI-5416,truck,7.8,58.1,5866,0.864,0.036,clear,4.95
TS07-SH-9435,truck,52.0,61.8,1408,0.324,0.0294,fog,22.75
TS11-QD-1222,bus,36.6,56.1,1451,0.727,-0.0098,rain,20.19
TS07-MU-2376,bus,15.7,46.4,1575,0.076,0.0045,fog,7.12
TS10-BG-6385,truck,58.7,55.9,3449,0.136,0.015,rain,25.61
TS11-UN-1324,van,56.6,28.1,2327,0.46,0.0462,clear,24.84
TS08-UC-7356,ev_van,51.2,80.6,2112,0.46,0.042,clear,7.35
TS10-TF-3202,truck,55.0,93.4,3330,0.506,0.0451,clear,40.42
TS07-KN-2077,ev_van,24.8,56.9,1585,0.475,-0.0108,rain,2.45
TS09-GO-3724,truck,16.0,43.1,2502,0.641,-0.0188,clear,6.98
TS11-IW-2575,ev_van,13.4,77.7,1294,0.954,0.0356,clear,1.93
TS07-EK-9112,ev_van,52.8,28.0,2364,0.173,0.0032,fog,6.19
TS07-US-4099,truck,50.1,38.6,2300,0.357,0.087,fog,30.67
TS08-YS-3150,van,58.9,90.0,2406,0.074,0.0317,rain,25.56
TS11-KC-8320,ev_van,51.4,27.5,297,0.2,0.0222,clear,4.49
TS11-LS-3111,ev_van,39.0,21.3,994,0.987,0.0453,rain,6.76
TS11-JG-5505,ev_van,11.1,57.3,1715,0.04,0.0554,fog,1.19
TS08-QT-4650,van,12.4,60.8,2373,0.214,-0.0102,clear,3.45
TS10-LZ-3375,truck,30.0,61.6,4819,0.427,0.069,clear,17.16
TS10-NY-2974,van,46.8,25.7,2634,0.293,-0.0035,fog,18.39
TS07-WX-7725,van,12.9,71.9,2498,0.545,0.0264,clear,4.64
TS09-KR-7724,van,55.2,32.1,1929,0.99,0.0228,rain,26.97
TS08-AB-4100,bus,42.0,90.7,2219,0.704,0.0483,clear,37.56
TS10-LQ-5227,van,20.8,30.9,1218,0.406,0.0627,clear,7.66
TS08-TS-9664,truck,53.5,13.4,4998,0.683,0.0761,clear,55.15
TS11-JS-4155,van,37.1,59.1,2038,0.872,0.0433,rain,15.41
TS11-PV-3531,truck,44.8,28.8,3278,0.229,-0.0014,rain,23.49
TS07-DN-9652,van,25.0,64.2,1313,0.717,0.0635,fog,9.76
TS10-VM-9625,van,25.4,31.0,695,0.614,0.0375,clear,7.78
TS11-FW-1160,bus,3.7,47.5,202,0.734,0.0507,fog,2.19
TS09-LH-9401,bus,33.7,26.9,2877,0.084,0.0332,clear,21.39
TS10-DD-2054,truck,46.4,47.6,6681,0.733,0.03,clear,30.83
TS08-BG-7884,ev_van,58.2,23.3,1963,0.788,0.0642,fog,11.43
TS11-UM-7257,van,53.9,40.1,2983,0.687,0.0429,clear,24.51
TS11-BX-7508,bus,8.0,28.5,4083,0.197,0.0841,clear,6.43
TS08-LL-2420,truck,58.9,79.7,2025,0.161,0.0692,clear,32.95
TS08-HA-5509,truck,11.5,72.5,5483,0.738,0.0372,rain,8.55
TS09-IE-9726,bus,5.3,25.8,5005,0.648,0.0057,rain,4.48
TS10-MS-4348,ev_van,45.7,18.9,1674,0.984,-0.0179,fog,7.4
TS08-RU-6854,van,54.6,14.1,1549,0.455,0.0046,clear,23.01
TS09-AQ-6565,truck,57.1,30.8,5024,0.229,0.0138,clear,30.54
TS09-GZ-4376,ev_van,50.0,51.9,259,0.77,-0.0058,clear,4.12
TS08-SM-6015,bus,14.7,45.2,1738,0.749,0.0603,fog,10.23
TS10-JD-2506,ev_van,11.8,92.6,563,0.523,0.0191,clear,1.52
TS11-NK-3873,truck,6.4,77.8,3425,0.746,-0.0164,clear,3.39
TS10-XT-5808,van,36.2,18.5,2701,0.311,0.0324,clear,17.33
TS09-WW-4511,ev_van,30.8,25.2,632,0.216,0.0741,clear,3.76
TS11-VW-1508,truck,9.2,14.2,754,0.126,0.0208,rain,5.39
TS07-HT-1703,van,29.5,23.5,2375,0.29,0.0883,clear,14.58
TS07-AE-9268,ev_van,35.3,55.9,2196,0.655,0.0823,rain,5.85
TS10-SH-6625,truck,44.2,18.4,4345,0.258,0.0867,clear,36.18
TS10-NW-6125,truck,26.6,17.0,3137,0.883,0.0601,clear,23.83
TS08-QY-8438,van,21.1,21.8,1405,0.25,0.0768,rain,9.76
TS09-PZ-7736,truck,40.9,67.6,5340,0.684,0.0267,rain,25.38
TS09-HX-9789,truck,42.0,13.6,6684,0.528,0.0632,clear,39.44
TS07-AC-4478,bus,18.4,92.5,1299,0.212,0.0069,rain,12.2
TS07-WX-2624,van,4.1,43.6,2726,0.556,0.0046,fog,1.55
TS11-DU-4288,truck,56.9,39.9,5328,0.955,0.0932,rain,50.44
